sample	experiment	comet_params	enzyme_regex	fasta	server
03174_GA3-TUM_first_pool_109_01_01-DDA-1hnoincl-R2.raw	FirstPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_FIRST_POOL_109_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GA4-TUM_first_pool_110_01_01-2xIT_2xHCD-1hnoincl-R1.raw	FirstPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_FIRST_POOL_110_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GA4-TUM_first_pool_110_01_01-3xHCD-1hnoincl-R1.raw	FirstPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_FIRST_POOL_110_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GA4-TUM_first_pool_110_01_01-DDA-1hnoincl-R1.raw	FirstPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_FIRST_POOL_110_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GA5-TUM_first_pool_111_01_01-2xIT_2xHCD-1hnoincl-R1.raw	FirstPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_FIRST_POOL_111_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GA5-TUM_first_pool_111_01_01-3xHCD-1hnoincl-R1.raw	FirstPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_FIRST_POOL_111_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GA5-TUM_first_pool_111_01_01-DDA-1hnoincl-R1.raw	FirstPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_FIRST_POOL_111_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GA6-TUM_first_pool_112_01_01-2xIT_2xHCD-1hnoincl-R1.raw	FirstPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_FIRST_POOL_112_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GA6-TUM_first_pool_112_01_01-3xHCD-1hnoincl-R1.raw	FirstPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_FIRST_POOL_112_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GA6-TUM_first_pool_112_01_01-DDA-1hnoincl-R1.raw	FirstPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_FIRST_POOL_112_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GA7-TUM_first_pool_113_01_01-2xIT_2xHCD-1hnoincl-R1.raw	FirstPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_FIRST_POOL_113_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GA7-TUM_first_pool_113_01_01-3xHCD-1hnoincl-R1.raw	FirstPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_FIRST_POOL_113_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GA7-TUM_first_pool_113_01_01-DDA-1hnoincl-R1.raw	FirstPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_FIRST_POOL_113_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GA8-TUM_first_pool_114_01_01-2xIT_2xHCD-1hnoincl-R1.raw	FirstPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_FIRST_POOL_114_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GA8-TUM_first_pool_114_01_01-3xHCD-1hnoincl-R2.raw	FirstPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_FIRST_POOL_114_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GA8-TUM_first_pool_114_01_01-DDA-1hnoincl-R1.raw	FirstPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_FIRST_POOL_114_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GA9-TUM_first_pool_115_01_01-2xIT_2xHCD-1hnoincl-R1.raw	FirstPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_FIRST_POOL_115_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GA9-TUM_first_pool_115_01_01-3xHCD-1hnoincl-R1.raw	FirstPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_FIRST_POOL_115_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GA9-TUM_first_pool_115_01_01-DDA-1hnoincl-R1.raw	FirstPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_FIRST_POOL_115_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GB1-TUM_first_pool_119_01_01-2xIT_2xHCD-1hnoincl-R1.raw	FirstPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_FIRST_POOL_119_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GB1-TUM_first_pool_119_01_01-3xHCD-1hnoincl-R1.raw	FirstPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_FIRST_POOL_119_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GB1-TUM_first_pool_119_01_01-DDA-1hnoincl-R1.raw	FirstPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_FIRST_POOL_119_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GB2-TUM_first_pool_120_01_01-2xIT_2xHCD-1hnoincl-R2.raw	FirstPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_FIRST_POOL_120_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GB2-TUM_first_pool_120_01_01-3xHCD-1hnoincl-R1.raw	FirstPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_FIRST_POOL_120_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GB2-TUM_first_pool_120_01_01-DDA-1hnoincl-R1.raw	FirstPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_FIRST_POOL_120_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GB3-TUM_first_pool_121_01_01-2xIT_2xHCD-1hnoincl-R1.raw	FirstPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_FIRST_POOL_121_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GB3-TUM_first_pool_121_01_01-3xHCD-1hnoincl-R1.raw	FirstPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_FIRST_POOL_121_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GB3-TUM_first_pool_121_01_01-DDA-1hnoincl-R1.raw	FirstPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_FIRST_POOL_121_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GB4-TUM_first_pool_122_01_01-2xIT_2xHCD-1hnoincl-R1.raw	FirstPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_FIRST_POOL_122_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GB4-TUM_first_pool_122_01_01-3xHCD-1hnoincl-R1.raw	FirstPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_FIRST_POOL_122_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GB4-TUM_first_pool_122_01_01-DDA-1hnoincl-R1.raw	FirstPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_FIRST_POOL_122_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GB5-TUM_first_pool_123_01_01-2xIT_2xHCD-1hnoincl-R1.raw	FirstPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_FIRST_POOL_123_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GB5-TUM_first_pool_123_01_01-3xHCD-1hnoincl-R1.raw	FirstPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_FIRST_POOL_123_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GB5-TUM_first_pool_123_01_01-DDA-1hnoincl-R1.raw	FirstPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_FIRST_POOL_123_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GB6-TUM_first_pool_126_01_01-2xIT_2xHCD-1hnoincl-R1.raw	FirstPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_FIRST_POOL_126_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GB6-TUM_first_pool_126_01_01-3xHCD-1hnoincl-R1.raw	FirstPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_FIRST_POOL_126_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GB6-TUM_first_pool_126_01_01-DDA-1hnoincl-R1.raw	FirstPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_FIRST_POOL_126_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GD1-TUM_second_pool_92_01_01-2xIT_2xHCD-1hnoincl-R1.raw	SecondPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_SECOND_POOL_92_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GD1-TUM_second_pool_92_01_01-3xHCD-1hnoincl-R1.raw	SecondPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_SECOND_POOL_92_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GD1-TUM_second_pool_92_01_01-DDA-1hnoincl-R1.raw	SecondPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_SECOND_POOL_92_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GD10-TUM_second_pool_101_01_01-2xIT_2xHCD-1hnoincl-R1.raw	SecondPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_SECOND_POOL_101_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GD10-TUM_second_pool_101_01_01-3xHCD-1hnoincl-R1.raw	SecondPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_SECOND_POOL_101_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GD10-TUM_second_pool_101_01_01-DDA-1hnoincl-R1.raw	SecondPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_SECOND_POOL_101_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GD11-TUM_second_pool_102_01_01-2xIT_2xHCD-1hnoincl-R1.raw	SecondPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_SECOND_POOL_102_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GD11-TUM_second_pool_102_01_01-3xHCD-1hnoincl-R1.raw	SecondPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_SECOND_POOL_102_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GD11-TUM_second_pool_102_01_01-DDA-1hnoincl-R1.raw	SecondPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_SECOND_POOL_102_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GD12-TUM_second_pool_103_01_01-2xIT_2xHCD-1hnoincl-R1.raw	SecondPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_SECOND_POOL_103_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GD12-TUM_second_pool_103_01_01-3xHCD-1hnoincl-R1.raw	SecondPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_SECOND_POOL_103_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GD12-TUM_second_pool_103_01_01-DDA-1hnoincl-R1.raw	SecondPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_SECOND_POOL_103_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GD2-TUM_second_pool_93_01_01-2xIT_2xHCD-1hnoincl-R1.raw	SecondPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_SECOND_POOL_93_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GD2-TUM_second_pool_93_01_01-3xHCD-1hnoincl-R1.raw	SecondPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_SECOND_POOL_93_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GD2-TUM_second_pool_93_01_01-DDA-1hnoincl-R1.raw	SecondPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_SECOND_POOL_93_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GD3-TUM_second_pool_94_01_01-2xIT_2xHCD-1hnoincl-R1.raw	SecondPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_SECOND_POOL_94_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GD3-TUM_second_pool_94_01_01-3xHCD-1hnoincl-R1.raw	SecondPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_SECOND_POOL_94_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GD3-TUM_second_pool_94_01_01-DDA-1hnoincl-R1.raw	SecondPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_SECOND_POOL_94_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GD4-TUM_second_pool_95_01_01-2xIT_2xHCD-1hnoincl-R1.raw	SecondPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_SECOND_POOL_95_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GD4-TUM_second_pool_95_01_01-3xHCD-1hnoincl-R1.raw	SecondPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_SECOND_POOL_95_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GD4-TUM_second_pool_95_01_01-DDA-1hnoincl-R1.raw	SecondPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_SECOND_POOL_95_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GD5-TUM_second_pool_96_01_01-2xIT_2xHCD-1hnoincl-R1.raw	SecondPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_SECOND_POOL_96_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GD5-TUM_second_pool_96_01_01-3xHCD-1hnoincl-R1.raw	SecondPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_SECOND_POOL_96_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GD5-TUM_second_pool_96_01_01-DDA-1hnoincl-R2.raw	SecondPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_SECOND_POOL_96_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GD6-TUM_second_pool_97_01_01-2xIT_2xHCD-1hnoincl-R1.raw	SecondPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_SECOND_POOL_97_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GD6-TUM_second_pool_97_01_01-3xHCD-1hnoincl-R1.raw	SecondPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_SECOND_POOL_97_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GD6-TUM_second_pool_97_01_01-DDA-1hnoincl-R1.raw	SecondPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_SECOND_POOL_97_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GD7-TUM_second_pool_98_01_01-2xIT_2xHCD-1hnoincl-R1.raw	SecondPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_SECOND_POOL_98_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GD7-TUM_second_pool_98_01_01-3xHCD-1hnoincl-R1.raw	SecondPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_SECOND_POOL_98_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GD7-TUM_second_pool_98_01_01-DDA-1hnoincl-R1.raw	SecondPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_SECOND_POOL_98_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GD8-TUM_second_pool_99_01_01-2xIT_2xHCD-1hnoincl-R1.raw	SecondPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_SECOND_POOL_99_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GD8-TUM_second_pool_99_01_01-3xHCD-1hnoincl-R1.raw	SecondPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_SECOND_POOL_99_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GD8-TUM_second_pool_99_01_01-DDA-1hnoincl-R1.raw	SecondPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_SECOND_POOL_99_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GD9-TUM_second_pool_100_01_01-2xIT_2xHCD-1hnoincl-R1.raw	SecondPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_SECOND_POOL_100_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GD9-TUM_second_pool_100_01_01-3xHCD-1hnoincl-R1.raw	SecondPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_SECOND_POOL_100_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GD9-TUM_second_pool_100_01_01-DDA-1hnoincl-R1.raw	SecondPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_SECOND_POOL_100_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
03174_GE1-TUM_second_pool_104_01_01-2xIT_2xHCD-1hnoincl-R1.raw	SecondPoolSemi	comet_params/comet.semitriptic.params.high_high	[KR]	./fasta/TUM_SECOND_POOL_104_indiv_irt.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD021013/
